?x	?xl
<http://purl.obolibrary.org/obo/MAXO_0010064>	"kidney intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000145>	"obsolete clinical pathology procedure"
<http://purl.obolibrary.org/obo/UBERON_0013240>	"future glans clitoris"
<http://purl.obolibrary.org/obo/MAXO_0010104>	"dietary choline intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000078>	"alcoholism counseling"@en
<http://purl.obolibrary.org/obo/MAXO_0000455>	"cryosurgery"@en
<http://purl.obolibrary.org/obo/MAXO_0000186>	"beta-adrenergic agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000506>	"noninvasive ventilation"@en
<http://purl.obolibrary.org/obo/UBERON_0000109>	"gastrula stage"
<http://purl.obolibrary.org/obo/UBERON_0002331>	"umbilical cord"
<http://purl.obolibrary.org/obo/UBERON_0009624>	"lumbar nerve"
<http://purl.obolibrary.org/obo/UBERON_4100000>	"skeletal element projection"
<http://purl.obolibrary.org/obo/MAXO_0000233>	"antimetabolite agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0003084>	"heart primordium"
<http://purl.obolibrary.org/obo/UBERON_0011817>	"skin appendage placode"
<http://purl.obolibrary.org/obo/MAXO_0000311>	"otic agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000165>	"diuretic agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000490>	"heart rate measurement"@en
<http://purl.obolibrary.org/obo/UBERON_0004571>	"systemic arterial system"
<http://purl.obolibrary.org/obo/MAXO_0000096>	"excessive protein consumption avoidance"@en
<http://purl.obolibrary.org/obo/MAXO_0000136>	"high-resolution microendoscopy"@en
<http://purl.obolibrary.org/obo/MAXO_0000565>	"serum amyloid A biomarker measurement"@en
<http://purl.obolibrary.org/obo/MAXO_0000317>	"anticholinergic bronchodilator agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000496>	"oscillometric blood pressure measurement"@en
<http://purl.obolibrary.org/obo/MAXO_0000612>	"lateral flow assays"@en
<http://purl.obolibrary.org/obo/UBERON_0006761>	"corneo-scleral junction"
<http://purl.obolibrary.org/obo/MAXO_0001006>	"blood cell count"@en
<http://purl.obolibrary.org/obo/MAXO_0000218>	"abuse deterrent agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000253>	"anti-influenza agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000005>	"clinical imaging procedure"@en
<http://purl.obolibrary.org/obo/UBERON_0004120>	"mesoderm-derived structure"
<http://purl.obolibrary.org/obo/UBERON_0009616>	"presumptive midbrain"
<http://purl.obolibrary.org/obo/UBERON_0010125>	"future superior salivatory nucleus"
<http://purl.obolibrary.org/obo/MAXO_0010050>	"alcohol intake avoidance"
<http://purl.obolibrary.org/obo/UBERON_0001009>	"circulatory system"
<http://purl.obolibrary.org/obo/MAXO_0000259>	"insulin therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0000164>	"primitive urogenital sinus"
<http://purl.obolibrary.org/obo/UBERON_0002193>	"hemolymphoid system"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"female reproductive system"
<http://purl.obolibrary.org/obo/UBERON_0006595>	"presumptive endoderm"
<http://purl.obolibrary.org/obo/MAXO_0000046>	"hypertension avoidance"@en
<http://purl.obolibrary.org/obo/UBERON_0004872>	"splanchnic layer of lateral plate mesoderm"
<http://purl.obolibrary.org/obo/MAXO_0000087>	"massage therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0010056>	"mussel food product intake avoidance"
<http://purl.obolibrary.org/obo/UBERON_0012125>	"dermatological-muscosal system"
<http://purl.obolibrary.org/obo/UBERON_0000092>	"post-embryonic stage"
<http://purl.obolibrary.org/obo/MAXO_0000446>	"desmopressin agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0001048>	"primordium"
<http://purl.obolibrary.org/obo/MAXO_0010097>	"dietary galactose intake avoidance"
<http://purl.obolibrary.org/obo/NBO_0001845>	"consumption behavior"@en
<http://purl.obolibrary.org/obo/MAXO_0000309>	"ophthalmic prostaglandin and prostamide agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000487>	"clinical measurement"@en
<http://purl.obolibrary.org/obo/MAXO_0002004>	"agitation avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000115>	"memory intervention"@en
<http://purl.obolibrary.org/obo/UBERON_0034768>	"morphological feature"
<http://purl.obolibrary.org/obo/MAXO_0000294>	"antithyroid agent therapy"@en
<http://purl.obolibrary.org/obo/NBO_0001884>	"consumption of an addictive substance"@en
<http://purl.obolibrary.org/obo/UBERON_0009917>	"kidney corticomedullary boundary"
<http://purl.obolibrary.org/obo/UBERON_0006574>	"pectinate line"
<http://purl.obolibrary.org/obo/MAXO_0000515>	"extracorporeal membrane oxygenation"@en
<http://purl.obolibrary.org/obo/UBERON_0006965>	"vascular cord"
<http://purl.obolibrary.org/obo/UBERON_0002533>	"post-anal tail bud"
<http://purl.obolibrary.org/obo/UBERON_0005792>	"nephric ridge"
<http://purl.obolibrary.org/obo/UBERON_0004357>	"paired limb/fin bud"
<http://purl.obolibrary.org/obo/UBERON_0010092>	"future metencephalon"
<http://purl.obolibrary.org/obo/UBERON_3000972>	"head external integument structure"
<http://purl.obolibrary.org/obo/MAXO_0000466>	"breast duct lavage"@en
<http://purl.obolibrary.org/obo/MAXO_0000197>	"cephalosporin agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0005725>	"olfactory system"
<http://purl.obolibrary.org/obo/MAXO_0000556>	"interleukin-2 biomarker measurement"@en
<http://purl.obolibrary.org/obo/UBERON_0005971>	"amniotic fold"
<http://purl.obolibrary.org/obo/MAXO_0000203>	"tetracycline therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0000111>	"organogenesis stage"
<http://purl.obolibrary.org/obo/UBERON_0001759>	"vagus nerve"
<http://purl.obolibrary.org/obo/UBERON_0012650>	"gastroduodenal junction"
<http://purl.obolibrary.org/obo/UBERON_0005343>	"cortical plate"
<http://purl.obolibrary.org/obo/UBERON_0003942>	"somatic sensory system"
<http://purl.obolibrary.org/obo/MAXO_0001016>	"aerobic exercise therapy avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000244>	"conventional antipsychotic agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0007238>	"1st arch maxillary component"
<http://purl.obolibrary.org/obo/UBERON_0003444>	"pelvis nerve"
<http://purl.obolibrary.org/obo/MAXO_0000285>	"anabolic steroid modifying agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000460>	"therapeutic irrigation"@en
<http://purl.obolibrary.org/obo/UBERON_0008814>	"pharyngeal arch system"
<http://purl.obolibrary.org/obo/MAXO_0000533>	"molecular genetic testing"@en
<http://purl.obolibrary.org/obo/UBERON_0004062>	"neural tube marginal layer"
<http://purl.obolibrary.org/obo/UBERON_0001033>	"gustatory system"
<http://purl.obolibrary.org/obo/UBERON_0006211>	"buccopharyngeal membrane"
<http://purl.obolibrary.org/obo/MAXO_0000146>	"clinical cell count"@en
<http://purl.obolibrary.org/obo/UBERON_0013241>	"embryonic urethral groove"
<http://purl.obolibrary.org/obo/MAXO_0010105>	"dietary trimethylamine N-oxide intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000321>	"pulmonary antihypertensive agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0012485>	"cloacal villus"
<http://purl.obolibrary.org/obo/MAXO_0000604>	"endocrine test"@en
<http://purl.obolibrary.org/obo/MAXO_0000574>	"medical history taking"@en
<http://purl.obolibrary.org/obo/MAXO_0010065>	"pea intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0001010>	"leukocyte count"@en
<http://purl.obolibrary.org/obo/MAXO_0000079>	"genetic counseling"@en
<http://purl.obolibrary.org/obo/MAXO_0000187>	"beta-adrenergic antagonist agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000621>	"arterial catheter line insertion"@en
<http://purl.obolibrary.org/obo/MAXO_0000507>	"high-frequency ventilation"@en
<http://purl.obolibrary.org/obo/NBO_0000010>	"reproductive behavior"
<http://purl.obolibrary.org/obo/MAXO_0000050>	"therapeutic impact activities avoidance"@en
<http://purl.obolibrary.org/obo/NBO_0000018>	"fear/anxiety related behavior"
<http://purl.obolibrary.org/obo/MAXO_0000262>	"non-stimulant ADHD agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0034713>	"cranial neuron projection bundle"
<http://purl.obolibrary.org/obo/UBERON_0005294>	"gonadal ridge"
<http://purl.obolibrary.org/obo/MAXO_0000140>	"clinical cytological test"@en
<http://purl.obolibrary.org/obo/MAXO_0000125>	"audiometric testing"@en
<http://purl.obolibrary.org/obo/UBERON_0005478>	"sulcus limitans of neural tube"
<http://purl.obolibrary.org/obo/MAXO_0000450>	"surgical enucleation"@en
<http://purl.obolibrary.org/obo/UBERON_0001870>	"frontal cortex"
<http://purl.obolibrary.org/obo/MAXO_0000056>	"nutrition intake avoidance"@en
<http://purl.obolibrary.org/obo/MAXO_0000525>	"cognitive and behavioral intervention avoidance"@en
<http://purl.obolibrary.org/obo/UBERON_0004348>	"optic eminence"
<http://purl.obolibrary.org/obo/MAXO_0000312>	"respiratory tract agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0002020>	"gray matter"
<http://purl.obolibrary.org/obo/MAXO_0000456>	"thermal ablation therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0002204>	"musculoskeletal system"
<http://purl.obolibrary.org/obo/MAXO_0000491>	"pulse assessment"@en
<http://purl.obolibrary.org/obo/UBERON_0004572>	"arterial system"
<http://purl.obolibrary.org/obo/UBERON_0005075>	"forebrain-midbrain boundary"
<http://purl.obolibrary.org/obo/UBERON_3000981>	"limb external integument structure"
<http://purl.obolibrary.org/obo/MAXO_0000097>	"fasting avoidance"@en
<http://purl.obolibrary.org/obo/MAXO_0000213>	"monoamine oxidase inhibitor agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0013238>	"future glans"
<http://purl.obolibrary.org/obo/UBERON_0003825>	"nerve of abdominal segment"
<http://purl.obolibrary.org/obo/MAXO_0000318>	"phosphodiesterase inhibitor bronchodilator agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000497>	"noninvasive blood pressure measurement"@en
<http://purl.obolibrary.org/obo/MAXO_0000613>	"clinical immunoassay"@en
<http://purl.obolibrary.org/obo/MAXO_0000160>	"antidepressant agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0001007>	"erythrocyte count"@en
<http://purl.obolibrary.org/obo/UBERON_0011154>	"gular region"
<http://purl.obolibrary.org/obo/MAXO_0000219>	"toxicologic agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0005496>	"neural tube lateral wall"
<http://purl.obolibrary.org/obo/MAXO_0000560>	"interferon-gamma biomarker measurement"@en
<http://purl.obolibrary.org/obo/MAXO_0000006>	"clinical laboratory procedure"@en
<http://purl.obolibrary.org/obo/UBERON_0004121>	"ectoderm-derived structure"
<http://purl.obolibrary.org/obo/MAXO_0000166>	"antipsychotic agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000047>	"obesity avoidance"@en
<http://purl.obolibrary.org/obo/MAXO_0000476>	"left cardiac sympathetic denervation"@en
<http://purl.obolibrary.org/obo/UBERON_0034709>	"hindbrain marginal layer"
<http://purl.obolibrary.org/obo/UBERON_0006304>	"future trigeminal ganglion"
<http://purl.obolibrary.org/obo/MAXO_0000566>	"clinical chemistry measurements"@en
<http://purl.obolibrary.org/obo/MAXO_0010057>	"clove food product intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000447>	"surgical excision"@en
<http://purl.obolibrary.org/obo/UBERON_0000122>	"neuron projection bundle"
<http://purl.obolibrary.org/obo/UBERON_0006596>	"presumptive blood"
<http://purl.obolibrary.org/obo/UBERON_0004873>	"splanchnopleure"
<http://purl.obolibrary.org/obo/MAXO_0000088>	"dietary intervention"@en
<http://purl.obolibrary.org/obo/UBERON_0002109>	"pair of nares"
<http://purl.obolibrary.org/obo/UBERON_0001556>	"lower urinary tract"
<http://purl.obolibrary.org/obo/MAXO_0000110>	"vitamin D supplementation"@en
<http://purl.obolibrary.org/obo/MAXO_0002005>	"fear or anxiety avoidance"
<http://purl.obolibrary.org/obo/MAXO_0010098>	"cholesterol intake avoidance"
<http://purl.obolibrary.org/obo/UBERON_0003064>	"intermediate mesoderm"
<http://purl.obolibrary.org/obo/UBERON_0007037>	"mechanosensory system"
<http://purl.obolibrary.org/obo/UBERON_0006603>	"presumptive mesoderm"
<http://purl.obolibrary.org/obo/MAXO_0001025>	"adrenergic agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000470>	"therapeutic procedure avoidance"
<http://purl.obolibrary.org/obo/UBERON_0005423>	"developing anatomical structure"
<http://purl.obolibrary.org/obo/MAXO_0000116>	"smoking prevention"@en
<http://purl.obolibrary.org/obo/MAXO_0000295>	"immunological agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0006222>	"future diencephalon"
<http://purl.obolibrary.org/obo/MAXO_0000157>	"antiparkinson agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0019267>	"gray matter of midbrain"
<http://purl.obolibrary.org/obo/UBERON_0034875>	"future pituitary gland"
<http://purl.obolibrary.org/obo/GO_0043226>	"organelle"
<http://purl.obolibrary.org/obo/MAXO_0000516>	"chest physiotherapy"@en
<http://purl.obolibrary.org/obo/MAXO_0010075>	"rapeseed oil intake avoidance"
<http://purl.obolibrary.org/obo/UBERON_0035639>	"ocular adnexa"
<http://purl.obolibrary.org/obo/MAXO_0000198>	"penicillin agent therapy"@en
<http://purl.obolibrary.org/obo/NBO_0000129>	"agitation behavior"
<http://purl.obolibrary.org/obo/UBERON_0005726>	"chemosensory system"
<http://purl.obolibrary.org/obo/UBERON_0001062>	"anatomical entity"
<http://purl.obolibrary.org/obo/MAXO_0000020>	"behavioral preventative care"@en
<http://purl.obolibrary.org/obo/MAXO_0000517>	"intubation procedure"@en
<http://purl.obolibrary.org/obo/UBERON_0000112>	"sexually immature stage"
<http://purl.obolibrary.org/obo/UBERON_0007284>	"presumptive neural plate"
<http://purl.obolibrary.org/obo/MAXO_0000061>	"antibacterial agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000245>	"antispasticity agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000151>	"therapeutic avoidance intervention"@en
<http://purl.obolibrary.org/obo/MAXO_0000461>	"warm water immersion therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0005597>	"lung primordium"
<http://purl.obolibrary.org/obo/MAXO_0000106>	"nutritional supplementation"@en
<http://purl.obolibrary.org/obo/UBERON_0009570>	"spinal cord sulcus limitans"
<http://purl.obolibrary.org/obo/MAXO_0000605>	"protein measurement"@en
<http://purl.obolibrary.org/obo/MAXO_0000534>	"amniocentisis"@en
<http://purl.obolibrary.org/obo/MAXO_0000467>	"bronchoaveolar lavage"@en
<http://purl.obolibrary.org/obo/NBO_0000469>	"stress related behavior"
<http://purl.obolibrary.org/obo/MAXO_0000575>	"patient demographic characteristics assessment"@en
<http://purl.obolibrary.org/obo/MAXO_0000147>	"hematology test"@en
<http://purl.obolibrary.org/obo/MAXO_0010106>	"dietary lecithin intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000010>	"cognitive and behavioral intervention"@en
<http://purl.obolibrary.org/obo/UBERON_0005685>	"midgut dorsal mesentery"
<http://purl.obolibrary.org/obo/MAXO_0000222>	"antimigraine agent therapy"@en
<http://purl.obolibrary.org/obo/NBO_0000313>	"behavior process"
<http://purl.obolibrary.org/obo/MAXO_0001017>	"vaccination"@en
<http://purl.obolibrary.org/obo/MAXO_0000622>	"noninvasive positve-pressure ventilation"@en
<http://purl.obolibrary.org/obo/MAXO_0000016>	"cellular therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000051>	"therapeutic isometric exercise avoidance"@en
<http://purl.obolibrary.org/obo/MAXO_0010060>	"sesame seed intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0010100>	"dietary iron intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000451>	"implantation"@en
<http://purl.obolibrary.org/obo/MAXO_0010066>	"bean intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000098>	"fasting intervention"@en
<http://purl.obolibrary.org/obo/MAXO_0000457>	"pain management"@en
<http://purl.obolibrary.org/obo/MAXO_0000319>	"sympathomimetic bronchodilator agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000120>	"active immunization"@en
<http://purl.obolibrary.org/obo/UBERON_0005501>	"rhombomere lateral wall"
<http://purl.obolibrary.org/obo/UBERON_3000982>	"tail external integument structure"
<http://purl.obolibrary.org/obo/UBERON_0000990>	"reproductive system"
<http://purl.obolibrary.org/obo/MAXO_0000498>	"invasive blood pressure measurement"@en
<http://purl.obolibrary.org/obo/MAXO_0000508>	"liquid ventilation"@en
<http://purl.obolibrary.org/obo/MAXO_0000520>	"obstetric ultrasonography"@en
<http://purl.obolibrary.org/obo/UBERON_0013239>	"future glans penis"
<http://purl.obolibrary.org/obo/UBERON_0003430>	"neck nerve"
<http://purl.obolibrary.org/obo/UBERON_0014636>	"thoracic spinal cord gray matter"
<http://purl.obolibrary.org/obo/GO_0005622>	"intracellular"
<http://purl.obolibrary.org/obo/MAXO_0000126>	"cancer screening"@en
<http://purl.obolibrary.org/obo/MAXO_0000161>	"receptor antagonist therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000436>	"N-methyl-D-aspartate receptor antagonist therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0004122>	"genitourinary system"
<http://purl.obolibrary.org/obo/UBERON_0005686>	"caecum dorsal mesentery"
<http://purl.obolibrary.org/obo/MAXO_0000526>	"medical examination"@en
<http://purl.obolibrary.org/obo/MAXO_0000070>	"liver transplantation surgical procedure"@en
<http://purl.obolibrary.org/obo/MAXO_0000313>	"antihistamine agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000167>	"anticonvulsant agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000048>	"skin abrasion avoidance"@en
<http://purl.obolibrary.org/obo/UBERON_0004874>	"somatopleure"
<http://purl.obolibrary.org/obo/MAXO_0000477>	"orthopedic procedure"@en
<http://purl.obolibrary.org/obo/MAXO_0000567>	"blood glucose measurement"@en
<http://purl.obolibrary.org/obo/MAXO_0010058>	"dark chocolate intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000214>	"serotonin-norepinephrine reuptake inhibitor agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000001>	"medical action"@en
<http://purl.obolibrary.org/obo/MAXO_0000430>	"internal radiation therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0001026>	"beta-adrenergic agonist agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0002006>	"sexual activity avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000255>	"antidepressant anxiolytics"@en
<http://purl.obolibrary.org/obo/MAXO_0000117>	"contraceptive pregnancy prevention"@en
<http://purl.obolibrary.org/obo/MAXO_0010080>	"corn syrup (high fructose) intake avoidance"
<http://purl.obolibrary.org/obo/UBERON_3000961>	"external integument structure"
<http://purl.obolibrary.org/obo/MAXO_0010322>	"ketogenic diet intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000296>	"immune stimulant agent therapy"@en
