?x	?xl
<http://purl.obolibrary.org/obo/UBERON_0002660>	"medial longitudinal fasciculus of midbrain"
<http://purl.obolibrary.org/obo/UBERON_0001556>	"lower urinary tract"
<http://purl.obolibrary.org/obo/UBERON_0022941>	"dorsal nerve root of sacral spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0002150>	"superior cerebellar peduncle"
<http://purl.obolibrary.org/obo/UBERON_0003825>	"nerve of abdominal segment"
<http://purl.obolibrary.org/obo/UBERON_0002940>	"anterior column of fornix"
<http://purl.obolibrary.org/obo/UBERON_0001721>	"inferior vestibular nucleus"
<http://purl.obolibrary.org/obo/UBERON_0008264>	"echinopluteus larval stage"
<http://purl.obolibrary.org/obo/UBERON_0035976>	"accessory abducens nucleus"
<http://purl.obolibrary.org/obo/UBERON_0022943>	"reticulospinal tract"
<http://purl.obolibrary.org/obo/UBERON_0005381>	"dentate gyrus granule cell layer"
<http://purl.obolibrary.org/obo/UBERON_0003017>	"substantia innominata"
<http://purl.obolibrary.org/obo/UBERON_0035145>	"nucleus sacci vasculosi"
<http://purl.obolibrary.org/obo/UBERON_0002968>	"central gray substance of pons"
<http://purl.obolibrary.org/obo/UBERON_2005366>	"dorsal fin pterygiophore 3"
<http://purl.obolibrary.org/obo/UBERON_0002745>	"ventral amygdalofugal projection"
<http://purl.obolibrary.org/obo/UBERON_0035755>	"systemic capillary plexus"
<http://purl.obolibrary.org/obo/UBERON_0035568>	"superficial pretectal nucleus"
<http://purl.obolibrary.org/obo/UBERON_0004133>	"salivatory nucleus"
<http://purl.obolibrary.org/obo/UBERON_0012101>	"perinatal stage"
<http://purl.obolibrary.org/obo/UBERON_0004682>	"corona radiata of neuraxis"
<http://purl.obolibrary.org/obo/UBERON_0015800>	"taenia tectum of brain"
<http://purl.obolibrary.org/obo/UBERON_0016540>	"occipital cortex"
<http://purl.obolibrary.org/obo/UBERON_0001494>	"ulnar nerve"
<http://purl.obolibrary.org/obo/UBERON_0009623>	"spinal nerve root"
<http://purl.obolibrary.org/obo/UBERON_0002659>	"superior medullary velum"
<http://purl.obolibrary.org/obo/UBERON_0018681>	"lesser splanchnic nerve"
<http://purl.obolibrary.org/obo/UBERON_0002043>	"dorsal raphe nucleus"
<http://purl.obolibrary.org/obo/UBERON_0022236>	"peduncle of thalamus"
<http://purl.obolibrary.org/obo/UBERON_0002747>	"neodentate part of dentate nucleus"
<http://purl.obolibrary.org/obo/UBERON_2002244>	"supraoptic tract"
<http://purl.obolibrary.org/obo/UBERON_0003434>	"wrist nerve"
<http://purl.obolibrary.org/obo/UBERON_0005378>	"olfactory bulb granule cell layer"
<http://purl.obolibrary.org/obo/UBERON_0003053>	"ventricular zone"
<http://purl.obolibrary.org/obo/UBERON_0014450>	"pretectal nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002997>	"nucleus of medial eminence"
<http://purl.obolibrary.org/obo/UBERON_0005970>	"brain commissure"
<http://purl.obolibrary.org/obo/UBERON_0002608>	"caudal part of ventral lateral nucleus"
<http://purl.obolibrary.org/obo/UBERON_0004679>	"dentate gyrus molecular layer"
<http://purl.obolibrary.org/obo/UBERON_0034678>	"forceps minor of corpus callosum"
<http://purl.obolibrary.org/obo/UBERON_0002999>	"oral pontine reticular nucleus"
<http://purl.obolibrary.org/obo/UBERON_0014857>	"zoea stage"
<http://purl.obolibrary.org/obo/UBERON_2005370>	"dorsal fin pterygiophore 7"
<http://purl.obolibrary.org/obo/UBERON_0002970>	"intermediate oculomotor nucleus"
<http://purl.obolibrary.org/obo/UBERON_0035572>	"nucleus praetectalis profundus"
<http://purl.obolibrary.org/obo/UBERON_2000408>	"periventricular nucleus of caudal tuberculum"
<http://purl.obolibrary.org/obo/UBERON_2000629>	"caudal motor nucleus of abducens"
<http://purl.obolibrary.org/obo/UBERON_0014619>	"cervical spinal cord lateral horn"
<http://purl.obolibrary.org/obo/UBERON_0029538>	"sacral spinal cord lateral horn"
<http://purl.obolibrary.org/obo/UBERON_0029626>	"cervical spinal cord gray commissure"
<http://purl.obolibrary.org/obo/UBERON_0002573>	"pontine reticular formation"
<http://purl.obolibrary.org/obo/UBERON_0001722>	"medial vestibular nucleus"
<http://purl.obolibrary.org/obo/UBERON_2002094>	"dorsal fin pterygiophore 1"
<http://purl.obolibrary.org/obo/UBERON_0002246>	"dorsal thoracic nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002151>	"pontine nuclear group"
<http://purl.obolibrary.org/obo/UBERON_2005367>	"dorsal fin pterygiophore 4"
<http://purl.obolibrary.org/obo/UBERON_0005382>	"dorsal striatum"
<http://purl.obolibrary.org/obo/UBERON_0003018>	"parvicellular part of ventral posteromedial nucleus"
<http://purl.obolibrary.org/obo/UBERON_0009042>	"prostatic venous plexus"
<http://purl.obolibrary.org/obo/UBERON_0027333>	"arbor vitae"
<http://purl.obolibrary.org/obo/UBERON_0035569>	"periventricular pretectal nucleus"
<http://purl.obolibrary.org/obo/UBERON_0014760>	"gustatory nucleus"
<http://purl.obolibrary.org/obo/UBERON_0008906>	"lateral line nerve"
<http://purl.obolibrary.org/obo/UBERON_0014550>	"pyramidal layer of CA3"
<http://purl.obolibrary.org/obo/UBERON_0034991>	"anterior cortical amygdaloid nucleus"
<http://purl.obolibrary.org/obo/UBERON_2007012>	"lateral forebrain bundle"
<http://purl.obolibrary.org/obo/UBERON_0022237>	"anterior thalamic peduncle"
<http://purl.obolibrary.org/obo/UBERON_0014621>	"cervical spinal cord ventral horn"
<http://purl.obolibrary.org/obo/UBERON_0005379>	"olfactory bulb internal plexiform layer"
<http://purl.obolibrary.org/obo/UBERON_0023378>	"medullary anterior horn"
<http://purl.obolibrary.org/obo/UBERON_2001480>	"dorsal anterior lateral line nerve"
<http://purl.obolibrary.org/obo/UBERON_2001363>	"neural complex of Weberian apparatus"
<http://purl.obolibrary.org/obo/UBERON_0001930>	"paraventricular nucleus of hypothalamus"
<http://purl.obolibrary.org/obo/UBERON_0002609>	"spinothalamic tract of midbrain"
<http://purl.obolibrary.org/obo/UBERON_0009624>	"lumbar nerve"
<http://purl.obolibrary.org/obo/UBERON_0014856>	"cysticercus stage"
<http://purl.obolibrary.org/obo/UBERON_2000322>	"caudal octaval nerve sensory nucleus"
<http://purl.obolibrary.org/obo/UBERON_0005391>	"cortical layer II"
<http://purl.obolibrary.org/obo/UBERON_0023390>	"medial subnucleus of solitary tract"
<http://purl.obolibrary.org/obo/UBERON_0034753>	"inferior occipitofrontal fasciculus"
<http://purl.obolibrary.org/obo/UBERON_0003435>	"pedal digit nerve"
<http://purl.obolibrary.org/obo/UBERON_0019308>	"septohypothalamic nucleus"
<http://purl.obolibrary.org/obo/UBERON_4300008>	"epipleural series"
<http://purl.obolibrary.org/obo/UBERON_0022649>	"habenulo-interpeduncular tract of diencephalon"
<http://purl.obolibrary.org/obo/UBERON_0001932>	"arcuate nucleus of hypothalamus"
<http://purl.obolibrary.org/obo/UBERON_0034942>	"vibrissal follicle-sinus complex"
<http://purl.obolibrary.org/obo/UBERON_2002101>	"branchiostegal ray series"
<http://purl.obolibrary.org/obo/UBERON_0014858>	"crustacean post-larval stage"
<http://purl.obolibrary.org/obo/UBERON_2000324>	"caudal periventricular hypothalamus"
<http://purl.obolibrary.org/obo/UBERON_2005371>	"dorsal fin pterygiophore 8"
<http://purl.obolibrary.org/obo/UBERON_0030276>	"lumbar spinal cord ventral horn"
<http://purl.obolibrary.org/obo/UBERON_0001934>	"dorsomedial nucleus of hypothalamus"
<http://purl.obolibrary.org/obo/UBERON_0002971>	"periolivary nucleus"
<http://purl.obolibrary.org/obo/UBERON_0011362>	"cranial blood vasculature"
<http://purl.obolibrary.org/obo/UBERON_0008884>	"left putamen"
<http://purl.obolibrary.org/obo/UBERON_0026006>	"dorsal nerve root of lumbar spinal cord"
<http://purl.obolibrary.org/obo/UBERON_2000593>	"superior reticular formation medial column"
<http://purl.obolibrary.org/obo/UBERON_0007619>	"limiting membrane of retina"
<http://purl.obolibrary.org/obo/UBERON_0002181>	"substantia gelatinosa"
<http://purl.obolibrary.org/obo/UBERON_0005383>	"caudate-putamen"
<http://purl.obolibrary.org/obo/UBERON_0002662>	"medial pes lemniscus"
<http://purl.obolibrary.org/obo/UBERON_0002750>	"medial longitudinal fasciculus of medulla"
<http://purl.obolibrary.org/obo/UBERON_0003019>	"oral part of ventral posterolateral nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002152>	"middle cerebellar peduncle"
<http://purl.obolibrary.org/obo/UBERON_0035573>	"dorsal pretectal periventricular nucleus"
<http://purl.obolibrary.org/obo/UBERON_2005368>	"dorsal fin pterygiophore 5"
<http://purl.obolibrary.org/obo/UBERON_0004116>	"nerve of tympanic cavity"
<http://purl.obolibrary.org/obo/UBERON_0022241>	"superior thalamic peduncle"
<http://purl.obolibrary.org/obo/UBERON_2000372>	"interpeduncular nucleus medulla oblongata"
<http://purl.obolibrary.org/obo/UBERON_2000185>	"commissura rostral, pars ventralis"
<http://purl.obolibrary.org/obo/UBERON_0016542>	"limbic cortex"
<http://purl.obolibrary.org/obo/UBERON_0005849>	"cervical spinal cord lateral column"
<http://purl.obolibrary.org/obo/UBERON_0015703>	"rostrum of corpus callosum"
<http://purl.obolibrary.org/obo/UBERON_0018683>	"lumbar splanchnic nerve"
<http://purl.obolibrary.org/obo/UBERON_0014551>	"CA2 stratum oriens"
<http://purl.obolibrary.org/obo/UBERON_2005341>	"medial longitudinal catecholaminergic tract"
<http://purl.obolibrary.org/obo/UBERON_0014860>	"copepodite stage"
<http://purl.obolibrary.org/obo/UBERON_0014761>	"spinal trigeminal tract"
<http://purl.obolibrary.org/obo/UBERON_2000222>	"isthmic primary nucleus"
<http://purl.obolibrary.org/obo/UBERON_2001481>	"ventral anterior lateral line nerve"
<http://purl.obolibrary.org/obo/UBERON_0001931>	"lateral preoptic nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002671>	"pallidotegmental fasciculus"
<http://purl.obolibrary.org/obo/UBERON_0034754>	"occipitofrontal fasciculus"
<http://purl.obolibrary.org/obo/UBERON_0009625>	"sacral nerve"
<http://purl.obolibrary.org/obo/UBERON_0035582>	"nucleus posteriodorsalis of pretectum"
<http://purl.obolibrary.org/obo/UBERON_0009536>	"vascular element of left lung"
<http://purl.obolibrary.org/obo/UBERON_0003535>	"vagus X nerve trunk"
<http://purl.obolibrary.org/obo/UBERON_0006681>	"interthalamic adhesion"
<http://purl.obolibrary.org/obo/UBERON_0003436>	"shoulder nerve"
<http://purl.obolibrary.org/obo/UBERON_2000997>	"medial funicular nucleus trigeminal nuclei"
<http://purl.obolibrary.org/obo/UBERON_0014859>	"megalopa stage"
<http://purl.obolibrary.org/obo/UBERON_2000381>	"lateral line sensory nucleus"
<http://purl.obolibrary.org/obo/UBERON_0006208>	"auditory hillocks"
<http://purl.obolibrary.org/obo/UBERON_0005392>	"cortical layer III"
<http://purl.obolibrary.org/obo/UBERON_0008885>	"right putamen"
<http://purl.obolibrary.org/obo/UBERON_0002884>	"intercalated amygdaloid nuclei"
<http://purl.obolibrary.org/obo/UBERON_0001935>	"ventromedial nucleus of hypothalamus"
<http://purl.obolibrary.org/obo/UBERON_0008270>	"mollusc shell"
<http://purl.obolibrary.org/obo/UBERON_0002972>	"centromedian nucleus of thalamus"
<http://purl.obolibrary.org/obo/UBERON_0011363>	"cranial lymph vasculature"
<http://purl.obolibrary.org/obo/UBERON_0007640>	"hippocampus stratum lacunosum moleculare"
<http://purl.obolibrary.org/obo/UBERON_2002102>	"epibranchial series"
<http://purl.obolibrary.org/obo/UBERON_0002663>	"septal nuclear complex"
<http://purl.obolibrary.org/obo/UBERON_0002476>	"lateral globus pallidus"
<http://purl.obolibrary.org/obo/UBERON_0005197>	"segmental spinal nerve"
<http://purl.obolibrary.org/obo/UBERON_0008810>	"nasopalatine nerve"
<http://purl.obolibrary.org/obo/UBERON_0012337>	"cauda equina"
<http://purl.obolibrary.org/obo/UBERON_0035574>	"ventral pretectal periventricular nucleus"
<http://purl.obolibrary.org/obo/UBERON_2000274>	"rostral octaval nerve sensory nucleus"
<http://purl.obolibrary.org/obo/UBERON_0003440>	"limb nerve"
<http://purl.obolibrary.org/obo/UBERON_0002736>	"lateral nuclear group of thalamus"
<http://purl.obolibrary.org/obo/UBERON_0022242>	"inferior thalamic peduncle"
<http://purl.obolibrary.org/obo/UBERON_2005369>	"dorsal fin pterygiophore 6"
<http://purl.obolibrary.org/obo/UBERON_0034993>	"basal ventral medial nucleus of thalamus"
<http://purl.obolibrary.org/obo/UBERON_0009044>	"pudendal venous plexus"
<http://purl.obolibrary.org/obo/UBERON_0014932>	"periventricular white matter"
<http://purl.obolibrary.org/obo/UBERON_0014861>	"glaucothoe stage"
<http://purl.obolibrary.org/obo/UBERON_0008993>	"habenular nucleus"
<http://purl.obolibrary.org/obo/UBERON_0018684>	"sacral splanchnic nerve"
<http://purl.obolibrary.org/obo/UBERON_0003925>	"photoreceptor inner segment layer"
<http://purl.obolibrary.org/obo/UBERON_0002981>	"pulvinar nucleus"
<http://purl.obolibrary.org/obo/UBERON_0003437>	"eyelid nerve"
<http://purl.obolibrary.org/obo/UBERON_0035583>	"nucleus lentiformis thalamus"
<http://purl.obolibrary.org/obo/UBERON_3010759>	"ramus buccal"
<http://purl.obolibrary.org/obo/UBERON_0014623>	"substantia gelatinosa of cervical spinal cord dorsal horn"
<http://purl.obolibrary.org/obo/UBERON_0002480>	"ventral lateral geniculate nucleus"
<http://purl.obolibrary.org/obo/UBERON_0033483>	"lumbar spinal cord gray commissure"
<http://purl.obolibrary.org/obo/UBERON_0018236>	"nucleus of Bischoff"
<http://purl.obolibrary.org/obo/UBERON_2001482>	"middle lateral line nerve"
<http://purl.obolibrary.org/obo/UBERON_0018545>	"nucleus of the bulbocavernosus"
<http://purl.obolibrary.org/obo/UBERON_0007622>	"pecten oculi"
<http://purl.obolibrary.org/obo/UBERON_0002760>	"ventral corticospinal tract"
<http://purl.obolibrary.org/obo/UBERON_0011640>	"palatoglossal arch"
<http://purl.obolibrary.org/obo/UBERON_0003439>	"nerve of trunk region"
<http://purl.obolibrary.org/obo/UBERON_0005393>	"cortical layer IV"
<http://purl.obolibrary.org/obo/UBERON_2001073>	"axial vasculature"
<http://purl.obolibrary.org/obo/UBERON_0007641>	"trigeminal nuclear complex"
<http://purl.obolibrary.org/obo/UBERON_0022300>	"nasociliary nerve"
<http://purl.obolibrary.org/obo/UBERON_0007244>	"inferior olivary nucleus"
<http://purl.obolibrary.org/obo/UBERON_2002097>	"sensory canal pore series"
<http://purl.obolibrary.org/obo/UBERON_0002664>	"lateral part of medial mammillary nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002477>	"medial globus pallidus"
<http://purl.obolibrary.org/obo/UBERON_0002885>	"accessory basal amygdaloid nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001936>	"tuberomammillary nucleus"
<http://purl.obolibrary.org/obo/UBERON_0035575>	"paracommissural nucleus of solitary tract"
<http://purl.obolibrary.org/obo/UBERON_0026386>	"lumbar spinal cord white matter"
<http://purl.obolibrary.org/obo/UBERON_0009630>	"root of thoracic nerve"
<http://purl.obolibrary.org/obo/UBERON_0035652>	"fibular nerve"
<http://purl.obolibrary.org/obo/UBERON_0022243>	"posterior thalamic peduncle"
<http://purl.obolibrary.org/obo/UBERON_0003441>	"forelimb nerve"
<http://purl.obolibrary.org/obo/UBERON_0036264>	"zygomaticotemporal nerve"
<http://purl.obolibrary.org/obo/UBERON_0004118>	"vasculature of iris"
<http://purl.obolibrary.org/obo/UBERON_0004019>	"baroreceptor"
<http://purl.obolibrary.org/obo/UBERON_0014862>	"trochophore stage"
<http://purl.obolibrary.org/obo/UBERON_0014933>	"periventricular gray matter"
<http://purl.obolibrary.org/obo/UBERON_2000335>	"crossed tecto-bulbar tract"
<http://purl.obolibrary.org/obo/UBERON_0004293>	"parasympathetic nerve"
<http://purl.obolibrary.org/obo/UBERON_0026663>	"dorsolateral subnucleus of solitary tract"
<http://purl.obolibrary.org/obo/UBERON_0002982>	"inferior pulvinar nucleus"
<http://purl.obolibrary.org/obo/UBERON_0003926>	"photoreceptor outer segment layer"
<http://purl.obolibrary.org/obo/UBERON_0003438>	"iris nerve"
<http://purl.obolibrary.org/obo/UBERON_2005343>	"endohypothalamic tract"
<http://purl.obolibrary.org/obo/UBERON_0035016>	"tactile mechanoreceptor"
<http://purl.obolibrary.org/obo/UBERON_0022434>	"primary superior olive"
<http://purl.obolibrary.org/obo/UBERON_0002585>	"central tegmental tract of midbrain"
<http://purl.obolibrary.org/obo/UBERON_0005394>	"cortical layer V"
<http://purl.obolibrary.org/obo/UBERON_0002673>	"vestibular nuclear complex"
<http://purl.obolibrary.org/obo/UBERON_0003030>	"posterior nucleus of thalamus"
<http://purl.obolibrary.org/obo/UBERON_0035584>	"ventral pretectal nucleus (sauropsida)"
<http://purl.obolibrary.org/obo/UBERON_0011950>	"mammary gland luminal epithelium"
<http://purl.obolibrary.org/obo/UBERON_0016580>	"lamina IX of gray matter of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0012448>	"Herbst's corpuscle"
<http://purl.obolibrary.org/obo/UBERON_0003008>	"dorsal longitudinal fasciculus of hypothalamus"
<http://purl.obolibrary.org/obo/UBERON_0008887>	"rectal venous plexus"
<http://purl.obolibrary.org/obo/UBERON_0007245>	"nuclear complex of neuraxis"
<http://purl.obolibrary.org/obo/UBERON_0002886>	"lateral amygdaloid nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001937>	"lateral hypothalamic nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002974>	"molecular layer of cerebellar cortex"
<http://purl.obolibrary.org/obo/UBERON_0002787>	"decussation of trochlear nerve"
<http://purl.obolibrary.org/obo/UBERON_0002577>	"pericentral nucleus of inferior colliculus"
<http://purl.obolibrary.org/obo/UBERON_0009852>	"border of sublaminar layers S2 and S3"
<http://purl.obolibrary.org/obo/UBERON_2000645>	"descending octaval nucleus"
<http://purl.obolibrary.org/obo/UBERON_2000910>	"medial forebrain bundle telencephalon"
<http://purl.obolibrary.org/obo/UBERON_3010665>	"ramule palatinus"
<http://purl.obolibrary.org/obo/UBERON_0034709>	"hindbrain marginal layer"
<http://purl.obolibrary.org/obo/UBERON_0035020>	"left vagus X nerve trunk"
<http://purl.obolibrary.org/obo/UBERON_0019290>	"accessory olfactory bulb internal plexiform layer"
<http://purl.obolibrary.org/obo/UBERON_4300234>	"scale sheath"
<http://purl.obolibrary.org/obo/UBERON_0009631>	"root of lumbar spinal nerve"
<http://purl.obolibrary.org/obo/UBERON_0002830>	"anteroventral cochlear nucleus"
<http://purl.obolibrary.org/obo/UBERON_0035602>	"collar nerve cord"
<http://purl.obolibrary.org/obo/UBERON_0006847>	"cerebellar commissure"
<http://purl.obolibrary.org/obo/UBERON_0003442>	"hindlimb nerve"
<http://purl.obolibrary.org/obo/UBERON_2000523>	"inferior reticular formation"
<http://purl.obolibrary.org/obo/UBERON_0008995>	"nucleus of cerebellar nuclear complex"
<http://purl.obolibrary.org/obo/UBERON_0011590>	"commissure of diencephalon"
<http://purl.obolibrary.org/obo/UBERON_0002983>	"lateral posterior nucleus of thalamus"
<http://purl.obolibrary.org/obo/UBERON_0001650>	"hypoglossal nerve"
<http://purl.obolibrary.org/obo/UBERON_2005344>	"preopticohypothalamic tract"
<http://purl.obolibrary.org/obo/UBERON_0007699>	"tract of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0035017>	"nociceptor"
<http://purl.obolibrary.org/obo/UBERON_0002762>	"internal medullary lamina of thalamus"
<http://purl.obolibrary.org/obo/UBERON_2000693>	"tangential nucleus"
<http://purl.obolibrary.org/obo/UBERON_0005395>	"cortical layer VI"
<http://purl.obolibrary.org/obo/UBERON_0011951>	"prostate luminal epithelium"
<http://purl.obolibrary.org/obo/UBERON_0014539>	"precommissural fornix of forebrain"
<http://purl.obolibrary.org/obo/UBERON_0035585>	"tectal gray nucleus (Testudines)"
<http://purl.obolibrary.org/obo/UBERON_3000937>	"prezonal element"
<http://purl.obolibrary.org/obo/UBERON_0011315>	"digastric branch of facial nerve"
<http://purl.obolibrary.org/obo/UBERON_0022437>	"dorsal periolivary nucleus"
<http://purl.obolibrary.org/obo/UBERON_0012449>	"mechanoreceptor"
<http://purl.obolibrary.org/obo/UBERON_0003721>	"lingual nerve"
<http://purl.obolibrary.org/obo/UBERON_0003031>	"submedial nucleus of thalamus"
<http://purl.obolibrary.org/obo/UBERON_0011766>	"left recurrent laryngeal nerve"
<http://purl.obolibrary.org/obo/UBERON_0003009>	"dorsal tegmental decussation"
<http://purl.obolibrary.org/obo/UBERON_0002887>	"basal amygdaloid nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001938>	"lateral mammillary nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002975>	"medial oculomotor nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002788>	"anterior nuclear group"
<http://purl.obolibrary.org/obo/UBERON_0008888>	"vesical venous plexus"
<http://purl.obolibrary.org/obo/UBERON_0033939>	"sacral spinal cord dorsal horn"
<http://purl.obolibrary.org/obo/UBERON_2001340>	"nucleus of the tract of the postoptic commissure"
<http://purl.obolibrary.org/obo/UBERON_0001322>	"sciatic nerve"
<http://purl.obolibrary.org/obo/UBERON_0034730>	"olfactory tract linking bulb to ipsilateral dorsal telencephalon"
<http://purl.obolibrary.org/obo/UBERON_0002889>	"medial part of basal amygdaloid nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001795>	"inner plexiform layer of retina"
<http://purl.obolibrary.org/obo/UBERON_2000597>	"telencephalic tracts"
<http://purl.obolibrary.org/obo/UBERON_0002977>	"triangular septal nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002578>	"sublentiform nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002479>	"dorsal lateral geniculate nucleus"
<http://purl.obolibrary.org/obo/UBERON_0035577>	"paracommissural periventricular pretectal nucleus"
<http://purl.obolibrary.org/obo/UBERON_4200248>	"hypophysial region"@en
<http://purl.obolibrary.org/obo/UBERON_0035021>	"right vagus X nerve trunk"
<http://purl.obolibrary.org/obo/UBERON_0006331>	"brainstem nucleus"
<http://purl.obolibrary.org/obo/UBERON_0019291>	"white matter of metencephalon"
<http://purl.obolibrary.org/obo/UBERON_0009632>	"root of cervical nerve"
<http://purl.obolibrary.org/obo/UBERON_0002831>	"posteroventral cochlear nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002739>	"medial dorsal nucleus of thalamus"
<http://purl.obolibrary.org/obo/UBERON_0003040>	"central gray substance of midbrain"
<http://purl.obolibrary.org/obo/UBERON_0004295>	"sympathetic nerve trunk"
<http://purl.obolibrary.org/obo/UBERON_2000425>	"anterior lateral line nerve"
<http://purl.obolibrary.org/obo/UBERON_0011591>	"tract of diencephalon"
<http://purl.obolibrary.org/obo/UBERON_0035802>	"alveus of CA2 field"
<http://purl.obolibrary.org/obo/UBERON_0006848>	"posterior pretectal nucleus"
<http://purl.obolibrary.org/obo/UBERON_0003443>	"thoracic cavity nerve"
<http://purl.obolibrary.org/obo/UBERON_0002928>	"dentate gyrus polymorphic layer"
<http://purl.obolibrary.org/obo/UBERON_0000373>	"tapetum of corpus callosum"
<http://purl.obolibrary.org/obo/UBERON_0035018>	"thermoreceptor"
<http://purl.obolibrary.org/obo/UBERON_0002587>	"nucleus subceruleus"
<http://purl.obolibrary.org/obo/UBERON_2000815>	"nucleus of medial longitudinal fasciculus of medulla"
<http://purl.obolibrary.org/obo/UBERON_2000638>	"commissura rostral, pars dorsalis"
<http://purl.obolibrary.org/obo/UBERON_0002984>	"lateral dorsal nucleus"
<http://purl.obolibrary.org/obo/UBERON_0009629>	"coccygeal nerve"
<http://purl.obolibrary.org/obo/UBERON_0035586>	"nucleus lentiformis mesencephali (Aves)"
<http://purl.obolibrary.org/obo/UBERON_3000938>	"postzonal element"
<http://purl.obolibrary.org/obo/UBERON_0005826>	"gracile fasciculus of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0011316>	"nerve to stylohyoid from facial nerve"
<http://purl.obolibrary.org/obo/UBERON_2002174>	"octaval nerve motor nucleus"
<http://purl.obolibrary.org/obo/UBERON_0006791>	"superficial layer of superior colliculus"
<http://purl.obolibrary.org/obo/UBERON_0011767>	"right recurrent laryngeal nerve"
<http://purl.obolibrary.org/obo/UBERON_0008889>	"uterine venous plexus"
<http://purl.obolibrary.org/obo/UBERON_0007247>	"nucleus of superior olivary complex"
<http://purl.obolibrary.org/obo/UBERON_0002888>	"lateral part of basal amygdaloid nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001939>	"medial mammillary nucleus"
<http://purl.obolibrary.org/obo/UBERON_0019261>	"white matter of forebrain"
<http://purl.obolibrary.org/obo/UBERON_0002976>	"preolivary nucleus"
