x,xl
http://purl.obolibrary.org/obo/GO_0010587,miRNA catabolic process
http://purl.obolibrary.org/obo/GO_1902495,transmembrane transporter complex
http://purl.obolibrary.org/obo/GO_0043410,positive regulation of MAPK cascade
http://purl.obolibrary.org/obo/GO_0042937,tripeptide transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0046679,response to streptomycin
http://purl.obolibrary.org/obo/GO_0070900,mitochondrial tRNA modification
http://purl.obolibrary.org/obo/GO_0010366,negative regulation of ethylene biosynthetic process
http://purl.obolibrary.org/obo/GO_0050930,induction of positive chemotaxis
http://purl.obolibrary.org/obo/GO_0098580,chromatin of active sex chromosome
http://purl.obolibrary.org/obo/GO_0045901,positive regulation of translational elongation
http://purl.obolibrary.org/obo/GO_0003311,pancreatic D cell differentiation
http://purl.obolibrary.org/obo/GO_1902755,sulfurated eukaryotic molybdenum cofactor(2-) metabolic process
http://purl.obolibrary.org/obo/GO_0072484,detection of stimulus involved in spindle assembly checkpoint
http://purl.obolibrary.org/obo/GO_0090144,mitochondrial nucleoid organization
http://purl.obolibrary.org/obo/GO_0072306,positive regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis
http://purl.obolibrary.org/obo/GO_0000100,S-methylmethionine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0006849,plasma membrane pyruvate transport
http://purl.obolibrary.org/obo/GO_0140325,negative regulation of protein localization to medial cortex
http://purl.obolibrary.org/obo/GO_0001846,opsonin binding
http://purl.obolibrary.org/obo/GO_0046028,"electron transporter, transferring electrons from cytochrome b6/f complex of photosystem II activity"
http://purl.obolibrary.org/obo/GO_0061363,negative regulation of progesterone biosynthesis involved in luteolysis
http://purl.obolibrary.org/obo/GO_0043225,ATPase-coupled inorganic anion transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0000491,small nucleolar ribonucleoprotein complex assembly
http://purl.obolibrary.org/obo/GO_0046601,positive regulation of centriole replication
http://purl.obolibrary.org/obo/GO_0048587,"regulation of short-day photoperiodism, flowering"
http://purl.obolibrary.org/obo/GO_0052695,cellular glucuronidation
http://purl.obolibrary.org/obo/GO_0060762,regulation of branching involved in mammary gland duct morphogenesis
http://purl.obolibrary.org/obo/GO_1990357,terminal web
http://purl.obolibrary.org/obo/GO_0097677,STAT family protein binding
http://purl.obolibrary.org/obo/GO_0007221,positive regulation of transcription of Notch receptor target
http://purl.obolibrary.org/obo/GO_0046280,chalcone catabolic process
http://purl.obolibrary.org/obo/GO_0005302,L-tyrosine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0002364,NK T cell lineage commitment
http://purl.obolibrary.org/obo/GO_0071875,adrenergic receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0090114,COPII-coated vesicle budding
http://purl.obolibrary.org/obo/GO_0010954,positive regulation of protein processing
http://purl.obolibrary.org/obo/GO_1990880,cellular detoxification of copper ion
http://purl.obolibrary.org/obo/GO_0070901,mitochondrial tRNA methylation
http://purl.obolibrary.org/obo/GO_0046610,"lysosomal proton-transporting V-type ATPase, V0 domain"
http://purl.obolibrary.org/obo/GO_0061112,negative regulation of bud outgrowth involved in lung branching
http://purl.obolibrary.org/obo/GO_0043600,cytoplasmic replisome
http://purl.obolibrary.org/obo/GO_0003312,pancreatic PP cell differentiation
http://purl.obolibrary.org/obo/GO_0008053,mitochondrial fusion
http://purl.obolibrary.org/obo/GO_0034584,piRNA binding
http://purl.obolibrary.org/obo/GO_0098912,membrane depolarization during atrial cardiac muscle cell action potential
http://purl.obolibrary.org/obo/GO_0048586,"regulation of long-day photoperiodism, flowering"
http://purl.obolibrary.org/obo/GO_0090460,threonine homeostasis
http://purl.obolibrary.org/obo/GO_0038104,nodal receptor complex
http://purl.obolibrary.org/obo/GO_0046983,protein dimerization activity
http://purl.obolibrary.org/obo/GO_0008160,protein tyrosine phosphatase activator activity
http://purl.obolibrary.org/obo/GO_0061364,apoptotic process involved in luteolysis
http://purl.obolibrary.org/obo/GO_0006930,"substrate-dependent cell migration, cell extension"
http://purl.obolibrary.org/obo/GO_1902758,bis(molybdopterin guanine dinucleotide)molybdenum biosynthetic process
http://purl.obolibrary.org/obo/GO_0015196,L-tryptophan transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0019560,histidine catabolic process to hydantoin-5-propionate
http://purl.obolibrary.org/obo/GO_0000750,pheromone-dependent signal transduction involved in conjugation with cellular fusion
http://purl.obolibrary.org/obo/GO_0051082,unfolded protein binding
http://purl.obolibrary.org/obo/GO_0000295,adenine nucleotide transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0031026,glutamate synthase complex
http://purl.obolibrary.org/obo/GO_0097678,SOCS family protein binding
http://purl.obolibrary.org/obo/GO_0001098,basal transcription machinery binding
http://purl.obolibrary.org/obo/GO_0005828,kinetochore microtubule
http://purl.obolibrary.org/obo/GO_1903000,regulation of lipid transport across blood-brain barrier
http://purl.obolibrary.org/obo/GO_0051300,spindle pole body organization
http://purl.obolibrary.org/obo/GO_0000132,establishment of mitotic spindle orientation
http://purl.obolibrary.org/obo/GO_0043412,macromolecule modification
http://purl.obolibrary.org/obo/GO_0010955,negative regulation of protein processing
http://purl.obolibrary.org/obo/GO_0042887,amide transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0070902,mitochondrial tRNA pseudouridine synthesis
http://purl.obolibrary.org/obo/GO_0060531,neuroendocrine cell differentiation involved in prostate gland acinus development
http://purl.obolibrary.org/obo/GO_0006534,cysteine metabolic process
http://purl.obolibrary.org/obo/GO_0031924,vitamin B6 transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_1904866,ventral tegmental area development
http://purl.obolibrary.org/obo/GO_0048491,retrograde synaptic vesicle transport
http://purl.obolibrary.org/obo/GO_0086060,voltage-gated sodium channel activity involved in AV node cell action potential
http://purl.obolibrary.org/obo/GO_0046611,lysosomal proton-transporting V-type ATPase complex
http://purl.obolibrary.org/obo/GO_0034585,21U-RNA metabolic process
http://purl.obolibrary.org/obo/GO_0043601,nuclear replisome
http://purl.obolibrary.org/obo/GO_0032506,cytokinetic process
http://purl.obolibrary.org/obo/GO_0048766,root hair initiation
http://purl.obolibrary.org/obo/GO_0044385,integral to membrane of host cell
http://purl.obolibrary.org/obo/GO_0042393,histone binding
http://purl.obolibrary.org/obo/GO_0034407,cell wall (1->3)-beta-D-glucan metabolic process
http://purl.obolibrary.org/obo/GO_0001848,complement binding
http://purl.obolibrary.org/obo/GO_0043404,corticotropin-releasing hormone receptor activity
http://purl.obolibrary.org/obo/GO_0098913,membrane depolarization during ventricular cardiac muscle cell action potential
http://purl.obolibrary.org/obo/GO_0090461,glutamate homeostasis
http://purl.obolibrary.org/obo/GO_0010032,meiotic chromosome condensation
http://purl.obolibrary.org/obo/GO_0072699,protein localization to cortical microtubule cytoskeleton
http://purl.obolibrary.org/obo/GO_0120035,regulation of plasma membrane bounded cell projection organization
http://purl.obolibrary.org/obo/GO_0120139,"positive regulation of phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity"
http://purl.obolibrary.org/obo/GO_0071667,DNA/RNA hybrid binding
http://purl.obolibrary.org/obo/GO_0016507,mitochondrial fatty acid beta-oxidation multienzyme complex
http://purl.obolibrary.org/obo/GO_0120192,tight junction assembly
http://purl.obolibrary.org/obo/GO_0003322,pancreatic A cell development
http://purl.obolibrary.org/obo/GO_0051755,meiotic sister chromatid arm separation
http://purl.obolibrary.org/obo/GO_0070903,mitochondrial tRNA thio-modification
http://purl.obolibrary.org/obo/GO_0002179,homodimeric serine palmitoyltransferase complex
http://purl.obolibrary.org/obo/GO_0072110,glomerular mesangial cell proliferation
http://purl.obolibrary.org/obo/GO_0042550,photosystem I stabilization
http://purl.obolibrary.org/obo/GO_0031583,phospholipase D-activating G protein-coupled receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0016202,regulation of striated muscle tissue development
http://purl.obolibrary.org/obo/GO_0006034,cuticle chitin metabolic process
http://purl.obolibrary.org/obo/GO_0048492,ribulose bisphosphate carboxylase complex
http://purl.obolibrary.org/obo/GO_0009654,photosystem II oxygen evolving complex
http://purl.obolibrary.org/obo/GO_0150077,regulation of neuroinflammatory response
http://purl.obolibrary.org/obo/GO_0086061,voltage-gated sodium channel activity involved in bundle of His cell action potential
http://purl.obolibrary.org/obo/GO_0060909,regulation of DNA replication initiation involved in plasmid copy number maintenance
http://purl.obolibrary.org/obo/GO_0046612,"lysosomal proton-transporting V-type ATPase, V1 domain"
http://purl.obolibrary.org/obo/GO_0010759,positive regulation of macrophage chemotaxis
http://purl.obolibrary.org/obo/GO_0062052,starch granule initiation
http://purl.obolibrary.org/obo/GO_0045904,negative regulation of translational termination
http://purl.obolibrary.org/obo/GO_0008519,ammonium transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0043132,NAD transport
http://purl.obolibrary.org/obo/GO_0003681,bent DNA binding
http://purl.obolibrary.org/obo/GO_0150021,apical dendrite morphogenesis
http://purl.obolibrary.org/obo/GO_1990516,ribonucleotide excision repair
http://purl.obolibrary.org/obo/GO_0060784,regulation of cell proliferation involved in tissue homeostasis
http://purl.obolibrary.org/obo/GO_0006932,"substrate-dependent cell migration, cell contraction"
http://purl.obolibrary.org/obo/GO_0034376,conversion of discoidal high-density lipoprotein particle to spherical high-density lipoprotein particle
http://purl.obolibrary.org/obo/GO_1902251,negative regulation of erythrocyte apoptotic process
http://purl.obolibrary.org/obo/GO_0044208,'de novo' AMP biosynthetic process
http://purl.obolibrary.org/obo/GO_0071916,dipeptide transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0090462,ornithine homeostasis
http://purl.obolibrary.org/obo/GO_0015653,glycine betaine:proton symporter activity
http://purl.obolibrary.org/obo/GO_0150047,G protein-coupled neurotransmitter receptor activity involved in regulation of presynaptic membrane potential
http://purl.obolibrary.org/obo/GO_0019564,aerobic glycerol catabolic process
http://purl.obolibrary.org/obo/GO_0086070,SA node cell to atrial cardiac muscle cell communication
http://purl.obolibrary.org/obo/GO_0001691,pseudophosphatase activity
http://purl.obolibrary.org/obo/GO_1904666,regulation of ubiquitin protein ligase activity
http://purl.obolibrary.org/obo/GO_0031249,denatured protein binding
http://purl.obolibrary.org/obo/GO_0062072,H3K9me3 modified histone binding
http://purl.obolibrary.org/obo/GO_0090501,RNA phosphodiester bond hydrolysis
http://purl.obolibrary.org/obo/GO_0003323,type B pancreatic cell development
http://purl.obolibrary.org/obo/GO_0034097,response to cytokine
http://purl.obolibrary.org/obo/GO_0010170,glucose-1-phosphate adenylyltransferase complex
http://purl.obolibrary.org/obo/GO_0120193,tight junction organization
http://purl.obolibrary.org/obo/GO_0099185,postsynaptic intermediate filament cytoskeleton organization
http://purl.obolibrary.org/obo/GO_0048493,plasma membrane-derived thylakoid ribulose bisphosphate carboxylase complex
http://purl.obolibrary.org/obo/GO_0031584,activation of phospholipase D activity
http://purl.obolibrary.org/obo/GO_0015120,phosphoglycerate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0051302,regulation of cell division
http://purl.obolibrary.org/obo/GO_0072505,divalent inorganic anion homeostasis
http://purl.obolibrary.org/obo/GO_0016561,"protein import into peroxisome matrix, translocation"
http://purl.obolibrary.org/obo/GO_0090117,endosome to lysosome transport of low-density lipoprotein particle
http://purl.obolibrary.org/obo/GO_0030876,interleukin-20 receptor complex
http://purl.obolibrary.org/obo/GO_0034604,pyruvate dehydrogenase (NAD+) activity
http://purl.obolibrary.org/obo/GO_0086062,voltage-gated sodium channel activity involved in Purkinje myocyte action potential
http://purl.obolibrary.org/obo/GO_0044795,trans-Golgi network to recycling endosome transport
http://purl.obolibrary.org/obo/GO_0034587,piRNA metabolic process
http://purl.obolibrary.org/obo/GO_0038107,nodal signaling pathway involved in determination of left/right asymmetry
http://purl.obolibrary.org/obo/GO_0007289,spermatid nucleus differentiation
http://purl.obolibrary.org/obo/GO_0060598,dichotomous subdivision of terminal units involved in mammary gland duct morphogenesis
http://purl.obolibrary.org/obo/GO_0045905,positive regulation of translational termination
http://purl.obolibrary.org/obo/GO_0060785,regulation of apoptosis involved in tissue homeostasis
http://purl.obolibrary.org/obo/GO_0051787,misfolded protein binding
http://purl.obolibrary.org/obo/GO_0019573,D-arabinose catabolic process to xylulose 5-phosphate
http://purl.obolibrary.org/obo/GO_0051021,GDP-dissociation inhibitor binding
http://purl.obolibrary.org/obo/GO_0036064,ciliary basal body
http://purl.obolibrary.org/obo/GO_0005360,insulin-responsive glucose:proton symporter activity
http://purl.obolibrary.org/obo/GO_0090463,lysine homeostasis
http://purl.obolibrary.org/obo/GO_1902252,positive regulation of erythrocyte apoptotic process
http://purl.obolibrary.org/obo/GO_0071917,triose-phosphate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_1990580,regulation of cytoplasmic translational termination
http://purl.obolibrary.org/obo/GO_0097351,toxin-antitoxin pair type II binding
http://purl.obolibrary.org/obo/GO_0051474,glucosylglycerol transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0043855,cyclic nucleotide-gated ion channel activity
http://purl.obolibrary.org/obo/GO_0106212,centromere detachment from spindle pole body involved in meiotic chromosome organization
http://purl.obolibrary.org/obo/GO_0014016,neuroblast differentiation
http://purl.obolibrary.org/obo/GO_0035692,macrophage migration inhibitory factor receptor complex
http://purl.obolibrary.org/obo/GO_0072040,negative regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis
http://purl.obolibrary.org/obo/GO_0003324,pancreatic D cell development
http://purl.obolibrary.org/obo/GO_0044379,protein localization to actin cortical patch
http://purl.obolibrary.org/obo/GO_0010099,regulation of photomorphogenesis
http://purl.obolibrary.org/obo/GO_0016189,synaptic vesicle to endosome fusion
http://purl.obolibrary.org/obo/GO_0098876,vesicle-mediated transport to the plasma membrane
http://purl.obolibrary.org/obo/GO_0051978,lysophospholipid:sodium symporter activity
http://purl.obolibrary.org/obo/GO_0110135,Norrin signaling pathway
http://purl.obolibrary.org/obo/GO_0051522,activation of monopolar cell growth
http://purl.obolibrary.org/obo/GO_0062073,histone mRNA stem-loop binding complex
http://purl.obolibrary.org/obo/GO_0036390,pre-replicative complex assembly involved in bacterial-type DNA replication
http://purl.obolibrary.org/obo/GO_0045741,positive regulation of epidermal growth factor-activated receptor activity
http://purl.obolibrary.org/obo/GO_0008028,monocarboxylic acid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0002077,acrosome matrix dispersal
http://purl.obolibrary.org/obo/GO_0043532,angiostatin binding
http://purl.obolibrary.org/obo/GO_0060122,inner ear receptor cell stereocilium organization
http://purl.obolibrary.org/obo/GO_0015459,potassium channel regulator activity
http://purl.obolibrary.org/obo/GO_0072716,response to actinomycin D
http://purl.obolibrary.org/obo/GO_0097321,"cell growth mode switching, filamentous to budding"
http://purl.obolibrary.org/obo/GO_0086063,voltage-gated sodium channel activity involved in SA node cell action potential
http://purl.obolibrary.org/obo/GO_0031927,pyridoxamine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0150200,regulation of transport across blood-brain barrier
http://purl.obolibrary.org/obo/GO_0065003,protein-containing complex assembly
http://purl.obolibrary.org/obo/GO_0072506,trivalent inorganic anion homeostasis
http://purl.obolibrary.org/obo/GO_0060786,regulation of cell differentiation involved in tissue homeostasis
http://purl.obolibrary.org/obo/GO_0021848,neuroblast division in subpallium
http://purl.obolibrary.org/obo/GO_0050865,regulation of cell activation
http://purl.obolibrary.org/obo/GO_0097239,positive regulation of transcription from RNA polymerase II promoter in response to methylglyoxal
http://purl.obolibrary.org/obo/GO_1905198,manchette assembly
http://purl.obolibrary.org/obo/GO_0090464,histidine homeostasis
http://purl.obolibrary.org/obo/GO_0060294,cilium movement involved in cell motility
http://purl.obolibrary.org/obo/GO_0010514,induction of conjugation with cellular fusion
http://purl.obolibrary.org/obo/GO_0071437,invadopodium
http://purl.obolibrary.org/obo/GO_0106213,kinetochore disassembly involved in meiotic chromosome organization
http://purl.obolibrary.org/obo/GO_0035346,positive regulation of hypoxanthine transport
http://purl.obolibrary.org/obo/GO_0005725,intercalary heterochromatin
http://purl.obolibrary.org/obo/GO_0072041,positive regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis
http://purl.obolibrary.org/obo/GO_0015130,mevalonate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0034510,centromere separation
http://purl.obolibrary.org/obo/GO_0099585,release of sequestered calcium ion into presynaptic cytosol
http://purl.obolibrary.org/obo/GO_0140028,pore formation during contractile vacuole discharge
http://purl.obolibrary.org/obo/GO_0099622,cardiac muscle cell membrane repolarization
http://purl.obolibrary.org/obo/GO_0042929,ferrichrome transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0035548,negative regulation of interferon-beta secretion
http://purl.obolibrary.org/obo/GO_0031093,platelet alpha granule lumen
http://purl.obolibrary.org/obo/GO_0015343,siderophore transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0060691,epithelial cell maturation involved in salivary gland development
http://purl.obolibrary.org/obo/GO_0006037,cell wall chitin metabolic process
http://purl.obolibrary.org/obo/GO_0021849,neuroblast division in subventricular zone
http://purl.obolibrary.org/obo/GO_0017122,protein N-acetylglucosaminyltransferase complex
http://purl.obolibrary.org/obo/GO_0062055,photosynthetic state transition
http://purl.obolibrary.org/obo/GO_0042984,regulation of amyloid precursor protein biosynthetic process
http://purl.obolibrary.org/obo/GO_0000262,mitochondrial chromosome
http://purl.obolibrary.org/obo/GO_0010515,negative regulation of induction of conjugation with cellular fusion
http://purl.obolibrary.org/obo/GO_0000327,lytic vacuole within protein storage vacuole
http://purl.obolibrary.org/obo/GO_0070446,negative regulation of oligodendrocyte progenitor proliferation
http://purl.obolibrary.org/obo/GO_1905199,manchette disassembly
http://purl.obolibrary.org/obo/GO_1990620,ANPR-A receptor complex
http://purl.obolibrary.org/obo/GO_0051663,oocyte nucleus localization involved in oocyte dorsal/ventral axis specification
http://purl.obolibrary.org/obo/GO_0015877,biopterin transport
http://purl.obolibrary.org/obo/GO_0009373,regulation of transcription by pheromones
http://purl.obolibrary.org/obo/GO_0015131,oxaloacetate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0099586,release of sequestered calcium ion into postsynaptic cytosol
http://purl.obolibrary.org/obo/GO_0043294,mitochondrial glutamate synthase complex (NADH)
http://purl.obolibrary.org/obo/GO_0007213,G protein-coupled acetylcholine receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0098878,neurotransmitter receptor complex
http://purl.obolibrary.org/obo/GO_0072412,detection of stimulus involved in mitotic cell cycle checkpoint
http://purl.obolibrary.org/obo/GO_0099174,regulation of presynapse organization
http://purl.obolibrary.org/obo/GO_0046286,flavonoid phytoalexin catabolic process
http://purl.obolibrary.org/obo/GO_0035347,negative regulation of hypoxanthine transport
http://purl.obolibrary.org/obo/GO_0007175,negative regulation of epidermal growth factor-activated receptor activity
http://purl.obolibrary.org/obo/GO_0009375,ferredoxin hydrogenase complex
http://purl.obolibrary.org/obo/GO_0062075,pollen aperture formation
http://purl.obolibrary.org/obo/GO_0010630,"regulation of transcription, start site selection"
http://purl.obolibrary.org/obo/GO_0016533,protein kinase 5 complex
http://purl.obolibrary.org/obo/GO_0003326,pancreatic A cell fate commitment
http://purl.obolibrary.org/obo/GO_0043534,blood vessel endothelial cell migration
http://purl.obolibrary.org/obo/GO_0031352,intrinsic component of plastid inner membrane
http://purl.obolibrary.org/obo/GO_0042775,mitochondrial ATP synthesis coupled electron transport
http://purl.obolibrary.org/obo/GO_0044604,ATPase-coupled phytochelatin transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0110053,regulation of actin filament organization
http://purl.obolibrary.org/obo/GO_0065005,protein-lipid complex assembly
http://purl.obolibrary.org/obo/GO_0035549,positive regulation of interferon-beta secretion
http://purl.obolibrary.org/obo/GO_0031601,nuclear proteasome core complex
http://purl.obolibrary.org/obo/GO_0051609,inhibition of neurotransmitter uptake
http://purl.obolibrary.org/obo/GO_0030575,nuclear body organization
http://purl.obolibrary.org/obo/GO_0070603,SWI/SNF superfamily-type complex
http://purl.obolibrary.org/obo/GO_0000809,cytoplasmic origin of replication recognition complex
http://purl.obolibrary.org/obo/GO_0000011,vacuole inheritance
http://purl.obolibrary.org/obo/GO_0038171,cannabinoid signaling pathway
http://purl.obolibrary.org/obo/GO_0072571,mono-ADP-D-ribose binding
http://purl.obolibrary.org/obo/GO_2000803,endosomal signal transduction
http://purl.obolibrary.org/obo/GO_0051299,centrosome separation
http://purl.obolibrary.org/obo/GO_0090687,activation of meiosis I spindle assembly checkpoint
http://purl.obolibrary.org/obo/GO_0019294,keto-3-deoxy-D-manno-octulosonic acid biosynthetic process
http://purl.obolibrary.org/obo/GO_0070447,positive regulation of oligodendrocyte progenitor proliferation
http://purl.obolibrary.org/obo/GO_0071799,cellular response to prostaglandin D stimulus
http://purl.obolibrary.org/obo/GO_0019576,aerobic fructose catabolic process
http://purl.obolibrary.org/obo/GO_0098770,FBXO family protein binding
http://purl.obolibrary.org/obo/GO_0045041,protein import into mitochondrial intermembrane space
http://purl.obolibrary.org/obo/GO_0002496,proteolysis associated with antigen processing and presentation
http://purl.obolibrary.org/obo/GO_0042985,negative regulation of amyloid precursor protein biosynthetic process
http://purl.obolibrary.org/obo/GO_0015878,biotin transport
http://purl.obolibrary.org/obo/GO_0034475,U4 snRNA 3'-end processing
http://purl.obolibrary.org/obo/GO_0008226,tyramine receptor activity
http://purl.obolibrary.org/obo/GO_0071805,potassium ion transmembrane transport
http://purl.obolibrary.org/obo/GO_0007214,gamma-aminobutyric acid signaling pathway
http://purl.obolibrary.org/obo/GO_0008616,queuosine biosynthetic process
http://purl.obolibrary.org/obo/GO_1900970,positive regulation of sarcinapterin metabolic process
http://purl.obolibrary.org/obo/GO_0099175,regulation of postsynapse organization
http://purl.obolibrary.org/obo/GO_0015227,acyl carnitine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0015132,prostaglandin transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0090036,regulation of protein kinase C signaling
http://purl.obolibrary.org/obo/GO_1903962,arachidonate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0009080,pyruvate family amino acid catabolic process
http://purl.obolibrary.org/obo/GO_0035580,specific granule lumen
http://purl.obolibrary.org/obo/GO_0003327,type B pancreatic cell fate commitment
http://purl.obolibrary.org/obo/GO_0046911,metal chelating activity
http://purl.obolibrary.org/obo/GO_0034115,negative regulation of heterotypic cell-cell adhesion
http://purl.obolibrary.org/obo/GO_0060693,regulation of branching involved in salivary gland morphogenesis
http://purl.obolibrary.org/obo/GO_0002160,desmosome maintenance
http://purl.obolibrary.org/obo/GO_0071103,DNA conformation change
http://purl.obolibrary.org/obo/GO_0001979,regulation of systemic arterial blood pressure by chemoreceptor signaling
http://purl.obolibrary.org/obo/GO_0015158,raffinose transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0010657,muscle cell apoptotic process
http://purl.obolibrary.org/obo/GO_0099626,voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels
http://purl.obolibrary.org/obo/GO_0010844,recombination hotspot binding
http://purl.obolibrary.org/obo/GO_0000390,spliceosomal complex disassembly
http://purl.obolibrary.org/obo/GO_0002010,excitation of vasomotor center by baroreceptor signaling
http://purl.obolibrary.org/obo/GO_0072052,juxtaglomerulus cell differentiation
http://purl.obolibrary.org/obo/GO_0120049,snRNA (adenine-N6)-methylation
http://purl.obolibrary.org/obo/GO_0097576,vacuole fusion
http://purl.obolibrary.org/obo/GO_0098771,inorganic ion homeostasis
http://purl.obolibrary.org/obo/GO_0044250,negative regulation of metabolic activity involved in hibernation
http://purl.obolibrary.org/obo/GO_0009533,chloroplast stromal thylakoid
http://purl.obolibrary.org/obo/GO_0042986,positive regulation of amyloid precursor protein biosynthetic process
http://purl.obolibrary.org/obo/GO_0030719,P granule organization
http://purl.obolibrary.org/obo/GO_0034476,U5 snRNA 3'-end processing
http://purl.obolibrary.org/obo/GO_0021912,regulation of transcription from RNA polymerase II promoter involved in spinal cord motor neuron fate specification
http://purl.obolibrary.org/obo/GO_0031323,regulation of cellular metabolic process
http://purl.obolibrary.org/obo/GO_0031510,SUMO activating enzyme complex
http://purl.obolibrary.org/obo/GO_0015541,secondary active cyanate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0031681,G-protein beta-subunit binding
http://purl.obolibrary.org/obo/GO_0015658,branched-chain amino acid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0016344,meiotic chromosome movement towards spindle pole
http://purl.obolibrary.org/obo/GO_0006165,nucleoside diphosphate phosphorylation
http://purl.obolibrary.org/obo/GO_0002499,proteolysis within endosome associated with antigen processing and presentation
http://purl.obolibrary.org/obo/GO_0032543,mitochondrial translation
http://purl.obolibrary.org/obo/GO_0015133,uronic acid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0090037,positive regulation of protein kinase C signaling
http://purl.obolibrary.org/obo/GO_0000936,primary cell septum
http://purl.obolibrary.org/obo/GO_0045294,alpha-catenin binding
http://purl.obolibrary.org/obo/GO_0003328,pancreatic D cell fate commitment
http://purl.obolibrary.org/obo/GO_0031096,platelet dense tubular network lumen
http://purl.obolibrary.org/obo/GO_0044769,"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism"
http://purl.obolibrary.org/obo/GO_0051184,cofactor transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0031720,haptoglobin binding
http://purl.obolibrary.org/obo/GO_0062077,"phenylacetyl-CoA 1,2-epoxidase complex"
http://purl.obolibrary.org/obo/GO_0035581,sequestering of extracellular ligand from receptor
http://purl.obolibrary.org/obo/GO_0019829,ATPase-coupled cation transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0015159,polysaccharide transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0031354,intrinsic component of plastid outer membrane
http://purl.obolibrary.org/obo/GO_0019304,anaerobic rhamnose catabolic process
http://purl.obolibrary.org/obo/GO_0002872,negative regulation of natural killer cell tolerance induction
http://purl.obolibrary.org/obo/GO_0046327,glycerol biosynthetic process from pyruvate
http://purl.obolibrary.org/obo/GO_0031629,synaptic vesicle fusion to presynaptic active zone membrane
http://purl.obolibrary.org/obo/GO_0070187,shelterin complex
http://purl.obolibrary.org/obo/GO_0099510,calcium ion binding involved in regulation of cytosolic calcium ion concentration
http://purl.obolibrary.org/obo/GO_1990350,glucose transporter complex
http://purl.obolibrary.org/obo/GO_0098772,molecular function regulator
http://purl.obolibrary.org/obo/GO_0038175,negative regulation of SREBP signaling pathway in response to increased oxygen levels
http://purl.obolibrary.org/obo/GO_0005751,mitochondrial respiratory chain complex IV
http://purl.obolibrary.org/obo/GO_0034477,U6 snRNA 3'-end processing
http://purl.obolibrary.org/obo/GO_0031682,G-protein gamma-subunit binding
http://purl.obolibrary.org/obo/GO_0051026,chiasma assembly
http://purl.obolibrary.org/obo/GO_0060735,regulation of eIF2 alpha phosphorylation by dsRNA
http://purl.obolibrary.org/obo/GO_0005846,nuclear cap binding complex
http://purl.obolibrary.org/obo/GO_0035372,protein localization to microtubule
http://purl.obolibrary.org/obo/GO_0030970,"retrograde protein transport, ER to cytosol"
http://purl.obolibrary.org/obo/GO_0016345,female meiotic chromosome movement towards spindle pole
http://purl.obolibrary.org/obo/GO_0090038,negative regulation of protein kinase C signaling
http://purl.obolibrary.org/obo/GO_0060252,positive regulation of glial cell proliferation
http://purl.obolibrary.org/obo/GO_0045295,gamma-catenin binding
http://purl.obolibrary.org/obo/GO_0060183,apelin receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0034117,erythrocyte aggregation
http://purl.obolibrary.org/obo/GO_0051185,coenzyme transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0060370,susceptibility to T cell mediated cytotoxicity
